num_returns,refund_amount,time_gap,mismatch,category_risk,loyalty,reason_pattern,fraud
5,2530.458416026597,23,0,1,8,2,1
1,1422.4210868947741,10,1,2,6,1,0
2,2441.1802177197014,36,0,1,5,1,0
5,3519.4328103274715,19,0,2,5,0,0
2,3665.684591249477,44,0,3,8,1,1
2,440.7666934788987,46,0,4,7,1,0
0,3830.629733697371,42,0,3,9,0,0
2,3685.933111594189,28,0,2,5,1,0
0,1685.0052591393396,10,0,3,1,2,1
1,3468.3806220689125,26,0,4,1,2,0
3,1799.290415177894,33,0,4,4,2,1
1,1849.5197290291323,6,0,1,3,1,0
2,4687.100395489679,9,0,1,6,1,0
3,2855.814670285579,14,0,3,9,0,0
4,4853.982155830494,42,0,4,2,0,1
3,3151.8659725406706,2,1,1,5,2,1
1,3583.679573839058,10,0,4,2,1,1
1,4663.894766569009,37,0,4,2,2,0
3,2635.241597384328,29,1,4,7,2,0
2,3469.3736432777855,33,0,1,7,1,1
2,4371.648840570302,1,0,1,1,0,0
1,3244.875806100928,38,0,1,7,2,0
1,3386.516910934271,5,0,2,1,2,0
4,2837.0902378096025,14,0,4,6,0,1
0,4916.516879964777,17,0,2,8,1,1
0,608.6418801616489,19,0,3,1,2,0
1,940.2800385273878,2,0,4,8,0,1
3,3830.022550077707,27,0,3,8,2,0
2,4378.1305063337495,5,0,2,9,2,0
1,4958.8282136740045,5,0,4,9,0,1
0,1805.7515157572866,20,0,2,1,0,0
2,856.5515124959933,31,0,4,4,1,1
0,3529.9242053013822,40,0,3,3,2,1
3,818.4629690697938,25,0,2,3,0,0
4,1384.0140312390197,17,0,2,3,2,0
2,1787.2660146280286,49,0,4,7,1,0
3,1126.7316502461547,28,0,4,9,2,0
1,3605.6600588773576,29,0,3,7,1,1
4,1667.4749933480593,8,0,4,4,2,0
1,4445.2456020517075,47,0,1,7,2,1
0,2541.416624416793,4,0,3,9,2,0
2,1401.6979328406655,20,0,2,9,0,1
2,3797.9961785879714,15,0,3,9,0,0
3,2213.2355627153443,10,0,2,1,0,0
2,1095.554582046871,3,0,4,2,1,0
0,617.3591558267276,38,0,3,8,2,0
1,1877.2172472740085,1,0,2,9,0,1
1,3181.2208997239577,47,0,3,4,1,0
2,1871.462023851019,14,0,1,4,1,0
0,3436.005901791898,7,0,3,5,0,1
5,749.5542769840209,46,0,4,9,0,0
2,3794.623054974144,18,0,3,7,2,1
3,1529.2134833859745,7,0,3,5,1,1
1,2150.9609827610516,19,0,2,7,2,0
1,2116.9254024779957,45,0,4,5,1,1
3,376.98319345609076,16,0,1,7,2,1
1,2151.7886841065474,2,0,3,4,2,0
0,2288.8405644978193,28,0,4,7,1,1
4,2449.4602071525665,8,0,3,5,2,1
4,3960.845174856121,21,0,2,1,1,0
1,2633.1020876490957,46,0,3,9,1,0
1,201.20855534687297,23,0,1,3,1,0
3,2312.336732694683,48,0,3,1,1,0
1,3334.1048018683605,5,1,2,1,1,1
4,2102.972601868234,19,0,4,7,1,0
3,199.95341373624836,2,0,1,2,2,1
0,137.74561231047664,41,0,1,5,0,0
4,2417.5886254960865,40,0,1,5,0,0
0,4897.835934900177,20,0,3,9,0,0
0,4234.781746478581,42,0,2,6,1,1
2,1412.0867713411367,49,0,2,7,1,0
3,4495.670469373628,18,0,4,7,0,0
4,3638.429133909186,21,0,3,9,1,1
2,408.50365424216943,6,0,2,6,2,0
4,4353.436390971187,37,0,3,5,2,1
1,1695.1608753132925,23,0,1,4,2,0
0,2073.320140849264,45,0,2,1,2,0
4,4733.3929437531,41,1,4,3,0,1
2,2756.405168559816,23,1,2,2,2,0
1,676.7297305392216,46,1,4,1,2,1
1,4976.025901599343,29,0,4,1,1,1
5,2072.0050187899956,11,0,1,5,1,1
1,233.27050789152085,22,0,4,7,1,0
1,4789.070862237443,37,0,4,8,1,1
1,2899.3901610217076,1,0,3,7,0,0
1,1908.7354984385715,18,0,1,3,1,0
5,3899.185043011941,28,0,4,2,1,1
2,3446.54755062435,33,0,2,5,1,0
4,2747.773577341564,8,0,3,5,0,1
2,4089.1696636923493,8,0,1,4,1,1
3,189.8659321026858,8,0,3,4,1,1
1,1703.0974191492644,4,0,4,3,0,1
1,1122.6145866292495,34,0,2,7,1,0
0,1031.715102189059,16,0,1,9,0,1
4,3696.0579400372935,3,0,4,8,1,1
3,4136.845779173176,47,0,1,6,0,0
1,4181.730865174704,17,0,2,6,2,1
0,639.762789090183,25,0,3,5,1,0
1,3331.9582385061035,34,0,1,5,0,0
3,884.9347465606584,1,0,4,9,0,0
1,1374.562740447518,43,0,2,4,1,0
3,2418.05914734169,7,0,2,3,1,0
0,594.1236457622904,7,0,1,6,2,0
3,1050.68228484144,16,0,4,7,1,1
0,4059.1134800256486,11,0,1,5,0,0
0,327.62294413473273,9,0,2,9,2,1
2,467.59857188745974,18,0,2,3,1,0
3,530.8088075536843,2,0,2,4,0,0
1,2324.498712741299,11,0,3,8,1,0
2,1803.6959141339275,6,1,3,2,2,0
1,3906.016006563974,17,0,1,7,0,1
6,363.910514843404,19,1,3,8,2,1
1,1665.8885655347997,16,0,3,7,2,0
1,4334.399179652998,46,0,4,7,1,1
0,1734.4226902594767,35,0,2,5,0,0
3,112.34652892547238,2,0,4,9,0,0
4,2170.6856368886934,43,0,3,9,1,1
4,4495.849557841839,16,0,1,1,1,0
0,1976.904804101258,27,0,1,6,0,0
2,1162.2001757063024,17,0,2,5,0,0
0,2029.9594326807326,33,0,4,5,0,0
3,1480.0075616980587,24,0,4,6,2,1
2,478.1024601923436,17,0,4,3,0,0
1,2103.919994170349,14,0,1,1,0,0
4,4088.9960356251268,45,0,4,1,0,0
4,686.226386180998,34,0,4,9,0,0
6,4524.885731560021,9,0,3,2,2,1
0,1854.3545181155516,26,0,4,3,2,1
3,312.22253608805977,22,0,1,1,1,0
5,2675.0909733605295,48,0,3,8,2,1
3,365.16784124176974,28,0,2,7,2,0
4,669.5234016421452,25,0,3,5,2,0
2,397.547818089425,46,0,2,5,2,0
0,3892.818785530866,2,0,4,6,2,1
2,2870.702240480015,47,1,3,5,1,1
1,1787.473111146116,6,0,2,4,0,0
2,1948.7971892475273,39,0,2,8,1,0
0,4033.0560517735703,43,0,4,6,1,1
3,2622.3643231923775,40,0,3,6,1,0
2,2242.384283923663,24,0,1,3,1,0
2,1401.5733757140015,37,0,3,2,2,1
2,4461.411467873631,2,0,1,4,2,1
3,4084.611100229428,19,0,2,7,0,0
2,4503.520087777999,45,0,1,5,0,0
4,1784.5968371820363,32,0,3,3,0,1
4,2271.30392517866,10,0,2,3,2,0
2,3540.004817745132,36,0,3,4,2,1
1,4026.0552498684356,18,0,1,7,2,0
4,1498.5504608674662,14,0,3,3,0,0
2,4222.156517728409,5,0,2,9,0,0
1,172.19817604274567,11,0,2,5,1,0
2,1842.657654426097,40,0,2,1,0,0
1,152.99013985563323,20,0,3,1,2,0
3,1530.0288441636499,41,1,2,1,2,0
4,2604.621447398129,6,1,2,1,0,0
3,2242.5029308765716,14,0,1,1,2,0
1,1239.384607303717,21,1,2,8,1,1
0,3929.9194617759426,18,0,4,6,1,1
0,1831.6145520947018,47,1,4,5,0,1
2,1988.7743004797567,37,0,2,6,0,0
3,689.1262436689705,44,0,1,2,2,0
1,2343.322626509841,1,0,1,1,2,0
2,1252.6783849233557,6,0,2,5,0,0
3,4300.008996624228,40,0,4,6,2,1
2,2779.5785804929133,34,0,3,3,0,1
0,339.54844498790845,3,0,4,8,2,0
1,4177.4948909751265,36,0,3,7,0,0
1,2103.2751142160405,8,0,1,9,1,0
4,2985.8675595122063,15,0,2,4,0,1
1,4181.824116732462,9,0,4,2,0,1
2,553.0435800423373,47,0,3,6,1,0
3,1449.9359498716506,33,0,4,3,0,0
2,150.53845410070815,2,0,2,3,2,1
4,4883.885777425008,46,0,4,9,0,1
2,3429.4573956173226,46,0,4,9,0,0
2,732.7037129379173,15,0,4,3,2,1
1,2786.2243191366224,10,1,2,4,2,1
2,1614.4508511149018,29,0,3,1,2,0
2,4574.046368251717,18,1,1,2,0,1
2,2986.887205894929,19,0,1,8,0,1
2,4684.804675806684,25,0,3,6,1,0
2,323.84454938163213,9,0,2,9,2,0
2,2461.603038743759,25,0,3,7,0,1
0,4245.474235178903,49,0,4,1,2,1
3,2367.6107331239514,13,1,1,8,1,0
2,1791.2374892667865,49,0,2,1,0,1
4,3169.0639711525964,40,1,2,5,1,1
2,1825.8886115038758,3,0,1,7,2,0
4,2010.932324050474,37,0,4,6,0,0
2,3276.80660807373,17,0,1,2,1,0
2,1632.4566932287776,14,0,3,5,0,1
1,2375.342397921376,19,0,2,8,2,0
4,1359.2029997303523,9,0,4,5,2,1
4,4437.92739662459,32,0,4,9,0,0
3,3741.5267482059653,6,0,3,6,1,1
0,4854.209434156145,7,1,1,4,2,0
2,695.8773697380984,3,0,4,5,0,0
4,2744.392229996878,10,0,1,8,0,0
1,327.807094184122,25,0,3,9,2,0
1,3900.768491154133,8,0,2,2,2,1
2,4274.110350739926,28,0,4,1,2,1
3,4703.779217765649,38,0,1,8,1,0
0,3440.1285075604064,23,1,3,7,0,1
1,2589.39546778105,34,1,1,9,0,1
3,2507.1401474820145,35,0,1,8,0,0
4,3442.0705665450255,22,0,2,3,1,1
1,3734.6984904770925,13,0,4,4,1,0
1,477.04698991780253,16,0,3,6,1,0
1,1733.402869824749,25,0,1,2,1,0
1,1091.922636278341,19,0,1,2,0,0
2,3779.116170752083,1,0,1,1,1,1
1,407.7342612457282,39,0,1,8,2,0
2,4114.677933078496,43,0,1,9,2,0
0,1242.9031483190663,37,0,4,9,1,0
3,2330.504632637075,18,0,4,8,0,1
3,583.3194733023528,45,0,1,3,1,0
3,1190.8368480067675,39,0,3,5,2,0
2,1854.5015843647946,24,0,2,6,2,1
1,3537.709978240265,18,0,4,5,1,0
4,4918.942779922207,34,0,1,8,1,0
4,1018.7594265802203,34,0,3,1,0,0
4,2448.095273368177,30,0,3,6,0,0
4,4424.170821833225,28,1,3,7,2,1
3,2334.5341942682717,42,0,3,9,0,0
1,3252.5192221679054,23,0,3,7,0,1
0,2047.6549265624815,30,0,4,1,0,1
1,3733.5386741745615,17,0,4,5,1,0
0,4200.782546818913,31,0,2,7,0,1
0,3796.141081996371,25,0,4,8,1,0
1,2853.0116167344927,8,0,4,2,1,0
4,198.16570469993422,19,1,4,9,0,1
2,627.1744151252174,40,0,1,8,0,0
3,2526.667831545016,8,0,1,3,1,0
1,682.1002642144281,29,0,2,3,1,0
1,4631.018577176913,43,0,3,7,2,0
1,4787.02161235659,11,0,4,9,2,1
0,3486.8421585123283,13,0,2,2,0,0
1,4682.043388811288,35,0,2,6,2,0
0,607.4305780994558,25,1,4,6,2,1
2,884.3533756406746,20,0,4,9,2,0
0,4406.813841390416,4,0,4,2,0,1
1,4532.623967572329,39,0,2,6,0,1
1,4749.241078845765,46,0,4,4,0,1
7,3222.5920449805585,15,0,1,2,2,1
1,2676.5407297102543,20,0,1,2,2,0
2,1792.9798493661888,36,0,3,1,2,1
0,845.0966387130883,14,0,3,7,1,0
5,374.59369944074905,16,0,3,4,2,1
2,2537.4852817095384,12,0,3,6,2,0
2,2360.121291064445,18,0,4,4,2,0
3,1291.0437313667305,43,0,1,9,2,0
0,1644.6167349240322,36,0,4,5,2,0
1,1137.6515206540296,37,0,4,5,2,1
1,4267.579776606836,33,0,2,3,0,0
1,321.47547095154346,14,0,2,5,0,0
0,3151.1281251880782,37,1,1,3,0,1
1,783.9986059166076,17,0,3,5,1,0
2,2948.1257875803526,17,0,2,3,0,1
2,1335.9112205376405,7,0,2,2,0,0
4,933.4197328917656,6,0,2,8,0,0
4,3965.9493889500204,24,0,4,4,0,1
2,2530.714074408506,26,0,4,8,2,0
3,1802.7420391067826,23,0,2,3,1,0
0,1503.0376330760043,4,0,2,1,2,0
1,4966.03442195127,25,0,1,5,1,0
1,1213.5561446321622,9,0,2,9,1,0
2,3562.755502808298,37,0,2,3,1,0
3,1222.9549522206619,3,0,3,8,0,1
3,4620.890481669316,31,0,3,2,2,0
2,1977.203751566961,34,0,3,7,0,0
0,869.4918029247427,43,0,2,9,2,1
0,397.8510845399297,24,0,4,9,1,1
5,4969.575256908753,6,0,3,1,0,1
3,3116.6394182916947,49,0,4,8,0,1
3,4756.713428615631,20,0,1,9,0,1
1,4748.52350220958,6,0,4,1,1,1
3,2262.687559841261,24,0,2,9,1,0
3,3777.8242892741123,29,0,4,6,0,0
0,4409.191317559742,18,0,3,1,1,1
0,2016.8387329188727,44,0,1,1,1,0
2,3742.0790924084104,47,0,4,2,0,0
3,3469.669947409555,44,0,2,9,1,0
0,980.7043591656782,18,1,1,4,2,1
1,3816.678504180847,41,0,2,2,0,0
4,2130.834789021963,17,0,2,7,2,1
4,658.4235889514629,20,0,4,5,0,0
5,2788.1981707654018,9,0,4,8,0,1
1,866.0562443958249,14,0,3,9,2,0
2,594.4790780817953,11,0,4,5,0,1
4,721.6466603899355,31,1,4,8,1,1
1,276.1600113424421,5,1,3,7,1,1
0,4621.0750966846,10,0,1,7,1,0
1,3748.588728151144,36,0,1,8,2,0
4,2714.9256841170823,2,0,1,5,1,0
1,945.2135481477613,44,0,3,1,2,0
3,3307.485186996642,20,0,4,7,2,1
4,1706.1036432049316,31,0,3,5,2,1
1,650.2447432620797,12,0,2,6,1,0
0,1993.4691484991754,48,0,2,2,2,0
1,1198.1724153570044,21,0,3,1,2,1
3,1085.0653573035866,25,0,1,2,0,0
1,1222.4733898846075,33,0,1,2,1,0
2,1511.2968124625384,30,0,2,3,1,0
0,4653.559561137725,31,0,4,2,2,1
2,2868.35096844031,11,0,2,5,1,0
0,3569.4473181012677,42,0,2,8,2,1
3,4424.3005398041605,3,0,1,6,2,0
0,416.71210378759565,37,0,2,2,0,0
2,402.2345173684912,18,0,4,7,1,0
3,2499.1205006960126,9,1,2,8,1,1
1,1632.4334256781094,33,0,3,1,0,0
6,4724.98300076025,22,0,1,6,0,1
4,1952.689173689839,6,0,1,1,2,0
2,2110.9568170528073,5,0,3,2,1,0
3,1560.2932415967914,1,0,4,1,0,1
1,2699.3750953353474,34,0,3,7,1,0
2,2718.961187414637,20,0,2,3,1,1
1,1192.5953723016378,40,0,4,1,1,1
1,1864.8159971639377,42,0,3,5,1,1
3,4233.072816429669,48,0,3,6,0,1
1,2457.806809063657,3,0,3,6,2,0
1,4178.734064272345,10,0,4,1,2,1
2,3687.0074653251468,15,0,4,3,2,0
0,4961.074469542509,32,0,4,8,1,1
1,2902.3602532816712,12,1,4,2,0,1
3,3390.4263287080757,39,0,2,6,0,0
2,140.5359552632694,40,1,4,3,2,0
2,1918.7324137424403,33,0,1,7,1,0
3,3282.377113467919,41,0,4,6,2,1
1,4179.648844847744,22,1,2,2,2,1
3,641.2564305994548,29,0,3,8,1,0
3,1065.0107281990731,22,0,2,6,2,0
2,134.20538421183684,8,0,2,4,1,1
2,3332.7656276027283,11,0,1,1,1,0
3,4958.299113501021,24,0,4,4,0,1
2,1458.8515392633512,6,0,3,2,1,0
1,724.7244072265196,45,0,4,6,0,0
3,3802.6325563650166,45,0,4,9,2,0
2,2476.3245115083228,7,0,2,2,2,0
1,3869.3101787114247,42,0,1,7,1,0
1,3600.584024950358,43,0,1,1,0,0
4,2562.645638281295,30,0,1,4,2,0
2,2686.732339498271,42,0,3,6,1,0
1,4250.0922472732,25,0,2,2,0,0
4,2709.1367387683936,21,0,4,3,2,1
2,569.1510780847443,10,0,3,2,1,0
0,4003.216846150247,32,0,1,2,2,0
3,2458.889729449481,19,0,2,5,2,0
2,2231.75249677479,42,0,4,5,0,0
1,1741.6667523811407,12,0,3,5,0,0
4,4956.187236349689,49,0,1,8,0,0
0,4189.968492909304,35,1,2,2,0,0
3,4799.116061235848,6,0,3,6,2,0
1,3016.270448740517,35,0,2,2,2,1
3,4456.203743695283,16,0,2,5,1,1
1,3494.990888705954,40,0,2,3,2,1
2,2797.546633869042,48,0,1,5,0,0
2,1617.9036629735892,22,0,2,9,2,0
2,4736.7400173154965,45,0,1,4,2,0
0,559.0825426125343,3,0,3,9,1,0
1,602.7415810876305,37,1,4,5,0,1
4,4267.976101532892,43,0,4,3,1,0
0,3426.52714161886,31,0,3,8,2,0
3,1317.2149984125922,12,0,2,1,0,0
5,630.6343272440644,45,0,4,9,0,1
1,4989.481946964542,7,0,3,3,0,0
0,2871.070128741176,40,0,2,1,1,1
1,4455.766315364653,36,0,1,5,0,0
1,2784.681986105246,3,0,3,3,1,1
2,944.2916005506407,11,0,1,7,0,0
0,1966.9329337482154,27,0,3,9,0,0
1,4547.459877629583,9,0,1,2,0,0
1,2328.711703761485,28,0,4,5,0,1
1,2301.1461106672555,38,0,3,6,2,0
2,2553.791381000236,35,0,3,6,2,0
2,4071.385446713911,4,0,4,2,2,1
1,3245.8758657171634,42,0,1,6,2,0
1,1231.4207606063746,48,0,3,9,2,0
2,2817.5100509748995,41,0,2,5,1,1
0,937.3923658818309,13,0,1,9,2,0
0,4540.846090124957,36,0,3,7,0,1
1,1876.099609863903,28,1,1,2,2,0
6,3143.082384213813,28,0,4,4,2,1
3,4497.864289464947,46,0,2,1,0,1
1,4255.754973699365,22,0,1,9,1,0
3,2824.0905515652353,37,0,3,8,1,1
1,4964.997219534825,14,0,3,7,1,0
3,4727.296332464042,37,0,4,1,0,1
2,794.034241046689,32,0,4,2,0,0
0,3077.867620319049,44,0,1,2,1,0
3,1517.3828113396796,40,0,3,1,1,1
2,3881.853541164987,26,1,3,1,1,0
0,1229.6161935218618,48,0,3,3,0,0
2,3961.4887193419663,48,0,1,3,1,0
3,1672.3196609077177,18,0,2,4,0,0
2,2738.98804103119,38,0,1,2,2,0
2,530.3866248864819,49,1,3,9,0,1
5,4088.2194243545514,11,0,1,1,1,0
3,2255.9783805712746,22,1,1,5,1,0
0,4419.173351422121,7,0,4,5,0,1
2,800.8500940563838,48,0,1,4,2,0
4,4818.657284611227,4,0,2,1,2,0
2,4009.835936301272,22,0,2,2,2,0
0,1368.441365454009,5,0,3,7,2,0
1,522.0878537870724,28,1,3,2,0,0
1,4353.469356135777,47,0,1,8,0,0
1,2794.8175161259996,15,0,1,9,2,0
1,842.835406989085,5,0,2,8,1,0
0,649.1465818544135,27,0,4,1,1,0
4,3386.8115137957957,18,0,3,8,2,1
3,4227.164440160226,45,0,2,5,0,0
2,4830.357780848443,6,0,4,5,0,1
0,200.85354713318543,45,0,4,8,1,1
5,3450.7372176085623,39,1,4,1,2,1
0,3211.3893961167673,48,0,1,7,0,1
2,716.400455824667,42,0,3,1,2,0
0,3941.0639143591616,5,0,3,5,0,0
2,4687.016665977418,47,0,3,7,2,0
0,3561.950219299329,37,0,3,6,0,0
0,315.89384843323114,10,0,3,8,1,0
1,3640.406098872423,33,0,2,3,1,1
2,4668.278795925668,27,0,4,3,0,1
1,4451.261439243026,6,0,1,1,1,0
3,4122.338094199091,28,0,2,3,1,1
1,1897.8514851637947,43,1,2,4,0,0
1,3585.4378036970825,49,0,4,4,1,0
3,2501.1617153512943,34,0,1,3,1,0
4,1956.3393108459525,6,0,3,4,2,0
1,625.2161522298248,17,0,3,7,2,1
2,4089.4980016604886,28,1,2,6,1,1
3,1394.2618470779632,9,0,3,6,2,0
1,3363.900910645943,18,0,4,7,2,1
1,2729.2530612436613,48,0,3,1,1,0
3,392.572430444328,43,0,2,6,2,0
2,2316.3764711553963,20,0,2,8,0,0
5,2572.269673134961,37,0,4,3,1,1
2,1137.5848745614755,43,0,1,5,2,0
0,254.09272528427744,42,0,2,1,0,0
6,3068.03460553868,4,1,1,1,1,1
2,477.4768423146028,46,0,2,2,2,1
1,586.4527695092929,41,0,2,4,2,0
7,3947.7115459294,11,0,1,9,1,0
2,2171.027187135626,8,0,2,7,2,0
1,463.89016538961454,42,0,3,9,1,0
3,432.73440066322775,10,0,3,4,1,1
0,2232.295211379063,25,0,2,2,1,0
3,900.9404057029288,23,0,4,1,1,1
2,1376.8269828752648,20,0,3,2,2,0
2,3950.7505126167835,7,0,1,5,0,1
1,1077.6171249710233,9,0,1,9,0,0
2,4835.253087846386,32,0,3,2,2,0
1,1338.1257873332668,16,0,2,7,0,1
0,3944.529876257902,9,0,2,2,1,1
2,4037.178586579323,14,0,4,5,0,1
1,191.9707361971283,4,0,4,5,0,1
1,2946.7428188975437,21,0,2,1,2,1
1,920.2207446495851,18,1,4,2,0,1
3,2012.486128232495,11,0,3,7,2,1
0,4283.269053259994,14,0,2,4,2,0
4,1448.0289405404828,20,0,4,4,0,1
1,1757.1643870485814,46,0,1,3,2,0
3,1349.156149622364,48,0,1,6,2,0
3,3463.614060600498,15,0,3,6,2,0
6,773.0794145966843,2,0,1,5,2,1
3,3323.0066559054726,33,0,4,8,1,1
3,4201.869336468101,22,1,2,3,1,1
2,3445.2103639571565,48,0,4,2,0,0
2,3096.5872028049225,28,0,1,7,2,0
3,2438.314885056802,7,0,2,9,1,0
0,1434.6009245927705,30,0,1,7,1,0
3,2792.384307944075,46,0,4,3,1,1
2,3173.766234486883,28,0,2,5,1,1
4,4406.88622522708,34,1,1,3,2,1
0,3119.8909075618885,40,0,4,9,1,0
5,4391.783231492542,33,0,4,1,0,1
0,4052.11687405053,4,0,2,7,1,0
3,964.3422164126897,4,0,1,9,2,0
3,4789.122067158065,12,0,1,1,2,1
3,1515.752142827623,37,0,2,1,0,0
0,3918.1005111840127,5,0,4,2,1,0
4,1959.2901898432012,37,0,4,2,1,0
2,2543.086272131971,32,0,2,5,1,0
2,912.6879233230668,49,0,2,3,2,0
1,372.47849662919475,24,0,2,6,0,1
2,3879.708342142145,2,0,1,1,2,1
1,4117.998783783193,49,0,4,1,0,0
2,3952.4078912946284,45,0,3,8,0,0
1,4140.818996986971,46,0,2,7,1,0
3,2757.1386742069085,17,0,3,7,0,0
3,4173.476520241948,42,0,1,9,1,0
1,2352.479281451964,41,0,2,1,1,0
1,445.97752428978555,29,0,3,2,2,0
3,640.9665276138826,2,0,1,4,1,0
1,693.805939928179,43,0,3,5,1,0
3,3928.558141393858,9,0,3,3,2,1
0,4763.397309681953,8,0,2,6,2,1
1,355.5114951081458,23,0,3,9,2,0
6,2724.6261688055883,40,0,4,3,0,1
4,4975.214039198079,21,1,1,2,2,1
1,623.2636097539945,32,1,3,1,0,1
1,4822.407202661538,9,0,3,5,0,0
2,705.2292755820068,49,0,2,5,2,1
0,3417.7694844887083,28,0,1,7,0,0
3,2148.5790773293597,43,0,4,6,1,1
2,2815.41313835252,12,1,1,7,0,1
3,3167.109355281992,35,0,2,2,2,1
2,1432.6518328692136,42,1,3,4,1,0
0,4707.974237812626,22,0,2,9,0,1
4,2811.1460728716097,46,0,2,3,0,1
4,2156.825560508227,6,1,3,3,1,0
1,2139.209129662331,25,0,1,8,0,0
0,4472.360447221385,25,0,4,5,2,1
4,3981.6573653746145,17,0,2,4,2,0
0,746.6991013631368,33,0,1,1,2,1
1,2836.5281858355193,27,1,4,9,0,0
3,1970.6733962092414,41,0,1,3,2,0
0,3951.726735409042,8,1,1,9,2,1
2,4831.6996275774445,44,0,2,7,0,1
1,125.2090097617705,39,0,1,3,0,0
2,4737.77353389573,12,1,3,6,1,1
2,3482.436541461811,41,1,2,6,1,1
4,3407.8813544643094,49,0,1,5,2,0
3,3041.3664339454162,45,0,2,3,1,0
3,3100.974798335237,8,0,3,9,1,1
2,1259.9269319066311,5,0,2,9,1,0
0,3976.9894020178967,15,1,1,6,0,1
6,4131.6866510579675,23,0,4,7,1,1
2,3944.4784900582886,20,0,3,6,1,1
2,2743.1971814635212,14,0,2,3,0,1
2,1187.540888165538,4,0,1,8,2,0
2,466.21564898218145,23,0,4,3,0,1
2,715.3333470819591,17,0,2,3,0,1
2,3869.743403325555,43,0,4,1,0,0
2,721.9699289586694,11,0,4,1,2,1
3,1748.1763729591867,17,0,2,3,2,1
5,303.60374154527665,34,0,1,7,2,1
4,4637.1183755793345,1,0,1,2,0,1
4,3517.9218954143334,18,0,3,9,1,0
1,1671.6968257164117,18,0,1,9,0,0
2,4991.10636093003,42,0,4,7,0,1
5,3172.267065278869,13,0,2,7,0,1
1,3676.954709656565,13,0,3,4,0,1
0,2607.1037753987835,1,0,4,9,0,1
4,2900.228253098539,36,0,3,4,0,0
0,842.189728424165,38,0,4,8,0,0
2,4286.329080481036,9,0,2,4,1,1
1,4979.33396722809,13,0,2,1,2,1
2,3467.483871409462,9,0,2,8,0,1
4,2386.2036784400198,13,0,3,5,0,0
2,4221.145162971457,5,0,3,1,2,1
2,2700.5784236924615,36,0,4,2,1,0
2,1882.195781072864,7,0,1,3,0,0
2,3504.43465260881,28,0,3,2,1,0
3,2299.396598105007,43,0,2,1,1,0
3,2010.7578448185193,48,0,1,3,1,0
2,3730.276506767516,23,0,3,9,1,1
2,2141.9880363922116,41,0,2,5,2,0
0,2329.0321636694007,37,0,4,6,0,0
2,3610.4033526898584,17,0,1,2,2,0
2,211.7445571322093,22,0,1,3,2,0
2,3995.8313001182073,18,1,2,9,0,0
3,2943.9819636950187,5,0,4,1,2,0
2,1203.1432929293064,38,0,2,4,1,0
2,1081.1276482713592,39,0,4,4,2,0
2,4148.552077348067,23,0,3,9,0,1
3,599.2025840312899,42,0,2,9,1,0
3,3546.17764015245,1,0,1,5,1,0
1,1506.0642905167635,34,0,4,3,2,0
0,1770.8653170705918,1,0,1,5,0,0
3,4356.46422551525,38,0,4,8,0,1
1,3095.46703743294,10,0,2,6,2,1
2,3530.0539334512473,3,1,2,8,1,1
3,1678.4614803591833,31,0,2,1,1,0
2,1398.3926251908435,13,0,4,2,1,0
1,3224.2403074934214,2,1,2,9,2,1
0,2609.1539964793146,27,0,2,6,0,0
4,114.16255146376781,38,0,2,7,0,0
0,2567.406188804278,22,0,4,7,0,1
1,290.09282103465796,32,0,3,8,1,0
3,2972.1996329218196,7,0,2,2,1,0
4,2217.236310990169,29,0,4,4,0,0
0,4114.27523470253,41,0,2,3,1,1
1,3364.2656853671106,30,0,3,3,2,1
2,144.6643781701948,48,0,2,8,1,0
1,1368.8852644629717,2,1,2,5,1,0
4,3726.675819879618,26,0,2,7,2,0
4,4136.908487198505,2,0,4,8,0,1
2,711.1255036560206,38,1,1,5,1,1
4,3607.468657471023,16,0,1,8,0,0
1,1013.4895356851325,2,0,3,4,0,0
3,1918.7613231605876,6,0,1,4,0,1
3,4170.718096868599,39,0,4,4,2,1
3,2215.829023230123,17,0,2,2,0,0
0,4523.012466508257,24,0,4,4,1,1
1,2944.1008844619873,46,0,2,4,2,1
3,2984.427840150679,26,0,1,2,1,0
1,4313.644689382501,42,0,2,4,1,1
0,3458.533480050617,14,0,4,9,1,0
5,3462.0343675794097,9,0,4,5,0,1
1,1778.3355904995926,28,0,4,4,0,1
0,2399.215874279871,28,0,2,7,2,0
1,3829.562964934881,34,0,2,1,0,0
3,684.2823931075586,42,0,3,3,1,0
1,4994.080035503529,11,0,2,4,1,0
0,3359.6263376388874,15,0,3,1,0,0
5,248.07801944381123,33,0,2,1,1,0
0,3177.7647515016542,42,0,3,3,2,0
1,3328.10200051278,30,0,3,1,2,1
1,4081.44478914277,20,0,1,2,1,0
5,300.50324602184287,26,0,3,4,0,1
1,4807.588218331305,18,0,4,6,2,1
1,2758.728895128982,5,0,3,2,0,0
0,2905.5691823743,34,0,3,6,2,1
1,757.9694846444629,43,0,3,3,1,1
0,3565.7977019143345,46,0,3,9,2,0
1,1020.8063699859351,2,0,3,1,0,1
0,4028.142197556886,30,0,3,4,1,1
0,3405.80331841214,31,0,2,5,2,1
4,231.67242188657974,18,0,1,2,1,0
1,2246.9251207816865,3,0,1,4,2,0
0,1966.9024583395521,18,0,4,2,0,1
4,3047.472782191861,39,0,2,1,0,1
0,1025.0480187682683,16,0,2,5,1,0
